user_id,action_date,action_name,error_message,device
360022,2022-11-30,checkout_monthly_completepayment.click.fail,"lastName field is required",desktop
360189,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",desktop
360242,2022-11-05,checkout_monthly_completepayment.click.fail,"year field is required",desktop
360501,2022-11-06,checkout_annual_completepayment.click.fail,"Your card has expired.",desktop
360626,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
360753,2022-11-28,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
360857,2022-12-08,checkout_monthly_completepayment.click.fail,"zip field is required",desktop
361114,2023-01-28,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
361189,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
361226,2022-11-26,checkout_annual_completepayment.click.fail,"number field is required",desktop
361345,2022-11-21,checkout_annual_completepayment.click.fail,"year field is required",desktop
361381,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
361520,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
362103,2022-11-21,checkout_annual_completepayment.click.fail,"number field is required",desktop
362138,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
362278,2022-11-23,checkout_annual_completepayment.click.fail,"year field is required",mobile
362355,2023-01-06,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
362685,2022-12-01,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
362816,2022-11-28,checkout_annual_completepayment.click.fail,"year field is required",desktop
363234,2023-01-07,checkout_annual_completepayment.click.fail,"number field is required",desktop
363325,2022-11-28,checkout_annual_completepayment.click.fail,"year field is required",desktop
363448,2022-11-08,checkout_coins_completepayment.click.fail,"Your card's security code is invalid.",mobile
363480,2022-11-21,checkout_monthly_completepayment.click.fail,"lastName field is required",mobile
363569,2022-11-07,checkout_annual_completepayment.click.fail,"number field is required",desktop
364109,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
364174,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
364177,2022-11-05,checkout_annual_completepayment.click.fail,"year field is required",desktop
364233,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
364282,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
364410,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
364547,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
364582,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
364642,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
364710,2022-11-05,checkout_coins_completepayment.click.fail,"zip field is required",mobile
364769,2022-11-07,checkout_monthly_completepayment.click.fail,"year field is required",desktop
364831,2022-11-28,checkout_annual_completepayment.click.fail,"year field is required",desktop
364875,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
365239,2022-11-05,checkout_annual_completepayment.click.fail,"year field is required",mobile
365314,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",desktop
365327,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
365454,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
365556,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
365570,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
365581,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
365589,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
365597,2022-11-22,checkout_annual_completepayment.click.fail,"number field is required",desktop
365604,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
365658,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
365729,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
365911,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
365918,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
365966,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
366017,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
366063,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
366067,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",desktop
366131,2022-11-17,checkout_annual_completepayment.click.fail,"number field is required",desktop
366178,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
366232,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",desktop
366235,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
366272,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
366293,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
366383,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
366576,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
366684,2022-11-08,checkout_coins_completepayment.click.fail,"number field is required",desktop
366698,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
366703,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
366937,2022-12-01,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
366964,2022-11-23,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
366998,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
367030,2022-12-29,checkout_monthly_completepayment.click.fail,"year field is required",desktop
367047,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
367056,2022-11-22,checkout_annual_completepayment.click.fail,"Your card is not supported.",desktop
367090,2022-11-05,checkout_annual_completepayment.click.fail,"Your card's security code is incorrect.",mobile
367129,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
367237,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
367401,2023-01-18,checkout_annual_completepayment.click.fail,"year field is required",desktop
367437,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",desktop
367591,2022-11-27,checkout_annual_completepayment.click.fail,"year field is required",desktop
367730,2022-11-15,checkout_annual_completepayment.click.fail,"number field is required",desktop
367757,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
367859,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
367918,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
368109,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
368366,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
368524,2022-12-28,checkout_annual_completepayment.click.fail,"number field is required",desktop
368673,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
368827,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
369250,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
369266,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",mobile
369632,2022-11-06,checkout_annual_completepayment.click.fail,"number field is required",mobile
369831,2022-11-30,checkout_annual_completepayment.click.fail,"number field is required",desktop
370071,2022-11-30,checkout_annual_completepayment.click.fail,"number field is required",mobile
370072,2023-01-19,checkout_annual_completepayment.click.fail,"number field is required",mobile
370256,2022-11-06,checkout_annual_completepayment.click.fail,"number field is required",mobile
370325,2022-11-06,checkout_annual_completepayment.click.fail,"number field is required",mobile
370412,2022-11-06,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",mobile
370525,2022-11-21,checkout_monthly_completepayment.click.fail,"firstName field is required",desktop
370860,2022-11-06,checkout_annual_completepayment.click.fail,"number field is required",mobile
370864,2022-11-06,checkout_annual_completepayment.click.fail,"number field is required",desktop
370909,2022-11-06,checkout_coins_completepayment.click.fail,"number field is required",desktop
371068,2022-11-06,checkout_annual_completepayment.click.fail,"number field is required",mobile
